"External ID","ID","Kecamatan","State/External ID","State/ID","City/External ID","City/ID"
"rv_location_custom.kecamatan_id_1","1","Arongan Lambalek","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_2","2","Bubon","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_3","3","Johan Pahlawan","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_4","4","Kaway XVI","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_5","5","Meureubo","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_6","6","Pante Ceureumen (Pantai Ceuremen)","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_7","7","Panton Reu","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_8","8","Samatiga","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_9","9","Sungai Mas","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_10","10","Woyla","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_11","11","Woyla Barat","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_12","12","Woyla Timur","base.state_id_ac","613","rv_location_custom.city_id_332","846"
"rv_location_custom.kecamatan_id_13","13","Babah Rot","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_14","14","Blang Pidie","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_15","15","Jeumpa","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_16","16","Kuala Batee","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_17","17","Lembah Sabil","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_18","18","Manggeng","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_19","19","Setia","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_20","20","Susoh","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_21","21","Tangan-Tangan","base.state_id_ac","613","rv_location_custom.city_id_333","847"
"rv_location_custom.kecamatan_id_22","22","Baitussalam","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_23","23","Blank Bintang","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_24","24","Darul Imarah","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_25","25","Darul Kamal","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_26","26","Darussalam","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_27","27","Indrapuri","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_28","28","Ingin Jaya","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_29","29","Kota Cot Glie (Kuta Cot Glie)","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_30","30","Kota Jantho","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_31","31","Kota Malaka (Kuta Malaka)","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_32","32","Krueng Barona Jaya","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_33","33","Kuta Baro","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_34","34","Lembah Seulawah","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_35","35","Leupung","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_36","36","Lhoknga (Lho'nga)","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_37","37","Lhoong","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_38","38","Mantasiek (Montasik)","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_39","39","Mesjid Raya","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_40","40","Peukan Bada","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_41","41","Pulo Aceh","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_42","42","Seulimeum","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_43","43","Simpang Tiga","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_44","44","Suka Makmur","base.state_id_ac","613","rv_location_custom.city_id_334","848"
"rv_location_custom.kecamatan_id_45","45","Darul Hikmah","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_46","46","Indra Jaya","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_47","47","Jaya","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_48","48","Keude Panga","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_49","49","Krueng Sabee","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_50","50","Pasie Raya","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_51","51","Sampoiniet","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_52","52","Setia Bakti","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_53","53","Teunom","base.state_id_ac","613","rv_location_custom.city_id_335","849"
"rv_location_custom.kecamatan_id_54","54","Bakongan","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_55","55","Bakongan Timur","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_56","56","Kluet Selatan","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_57","57","Kluet Tengah","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_58","58","Kluet Timur","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_59","59","Kluet Utara","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_60","60","Kota Bahagia","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_61","61","Labuhan Haji","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_62","62","Labuhan Haji Barat","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_63","63","Labuhan Haji Timur","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_64","64","Meukek","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_65","65","Pasie Raja","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_66","66","Sama Dua","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_67","67","Sawang","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_68","68","Tapak Tuan","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_69","69","Trumon","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_70","70","Trumon Tengah","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_71","71","Trumon Timur","base.state_id_ac","613","rv_location_custom.city_id_336","850"
"rv_location_custom.kecamatan_id_72","72","Danau Paris","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_73","73","Gunung Meriah (Mariah)","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_74","74","Kota Baharu","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_75","75","Kuala Baru","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_76","76","Pulau Banyak","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_77","77","Pulau Banyak Barat","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_78","78","Simpang Kanan","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_79","79","Singkil","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_80","80","Singkil Utara","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_81","81","Singkohor","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_82","82","Suro Makmur","base.state_id_ac","613","rv_location_custom.city_id_337","851"
"rv_location_custom.kecamatan_id_83","83","Banda Mulia","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_84","84","Bandar Pusaka","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_85","85","Bendahara","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_86","86","Karang Baru","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_87","87","Kejuruan Muda","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_88","88","Kota Kuala Simpang","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_89","89","Manyak Payed","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_90","90","Rantau","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_91","91","Sekerak","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_92","92","Seruway","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_93","93","Tamiang Hulu","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_94","94","Tenggulun","base.state_id_ac","613","rv_location_custom.city_id_338","852"
"rv_location_custom.kecamatan_id_95","95","Atu Lintang","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_96","96","Bebesen","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_97","97","Bies","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_98","98","Bintang","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_99","99","Celala","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_100","100","Jagong Jeget","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_101","101","Kebayakan","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_102","102","Ketol","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_103","103","Kute Panang","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_104","104","Linge","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_105","105","Lut Tawar","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_106","106","Pegasing","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_107","107","Rusip Antara","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_108","108","Silih Nara","base.state_id_ac","613","rv_location_custom.city_id_339","853"
"rv_location_custom.kecamatan_id_109","109","Babul Makmur","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_110","110","Babul Rahmah","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_111","111","Babussalam","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_112","112","Badar","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_113","113","Bambel","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_114","114","Bukit Tusam","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_115","115","Darul Hasanah","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_116","116","Deleng Pokhisen","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_117","117","Ketambe","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_118","118","Lawe Alas","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_119","119","Lawe Bulan","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_120","120","Lawe Sigala-Gala","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_121","121","Lawe Sumur","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_122","122","Leuser","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_123","123","Semadam","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_124","124","Tanah Alas","base.state_id_ac","613","rv_location_custom.city_id_340","854"
"rv_location_custom.kecamatan_id_125","125","Banda Alam","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_126","126","Birem Bayeun","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_127","127","Darul Aman","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_128","128","Darul Falah","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_129","129","Darul Iksan (Ihsan)","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_130","130","Idi Rayeuk","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_131","131","Idi Timur","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_132","132","Idi Tunong","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_133","133","Indra Makmur","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_134","134","Julok","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_135","135","Madat","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_136","136","Nurussalam","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_137","137","Pante Bidari","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_138","138","Peudawa","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_139","139","Peunaron","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_140","140","Peureulak","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_141","141","Peureulak Barat","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_142","142","Peureulak Timur","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_143","143","Rantau Selamat","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_144","144","Ranto Peureulak","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_145","145","Serbajadi","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_146","146","Simpang Jernih","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_147","147","Simpang Ulim","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_148","148","Sungai Raya","base.state_id_ac","613","rv_location_custom.city_id_341","855"
"rv_location_custom.kecamatan_id_149","149","Baktiya","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_150","150","Baktiya Barat","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_151","151","Banda Baro","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_152","152","Cot Girek","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_153","153","Dewantara","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_154","154","Geuredong Pase","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_155","155","Kuta Makmur","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_156","156","Langkahan","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_157","157","Lapang","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_158","158","Lhoksukon","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_159","159","Matangkuli","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_160","160","Meurah Mulia","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_161","161","Muara Batu","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_162","162","Nibong","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_163","163","Nisam","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_164","164","Nisam Antara","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_165","165","Paya Bakong","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_166","166","Pirak Timur","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_167","167","Samudera","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_168","168","Seunuddon (Seunudon)","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_169","169","Simpang Kramat (Keramat)","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_170","170","Syamtalira Aron","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_171","171","Syamtalira Bayu","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_172","172","Tanah Jambo Aye","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_173","173","Tanah Luas","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_174","174","Tanah Pasir","base.state_id_ac","613","rv_location_custom.city_id_342","856"
"rv_location_custom.kecamatan_id_175","175","Ampek Nagari (IV Nagari )","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_176","176","Banuhampu","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_177","177","Baso","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_178","178","Candung","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_179","179","IV Angkat Candung (Ampek Angkek)","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_180","180","IV Koto (Ampek Koto)","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_181","181","Kamang Magek","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_182","182","Lubuk Basung","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_183","183","Malakak","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_184","184","Matur","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_185","185","Palembayan","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_186","186","Palupuh","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_187","187","Sungai Pua (Puar)","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_188","188","Tanjung Mutiara","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_189","189","Tanjung Raya","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_190","190","Tilatang Kamang","base.state_id_sb","646","rv_location_custom.city_id_446","960"
"rv_location_custom.kecamatan_id_191","191","Alor Barat Daya","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_192","192","Alor Barat Laut","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_193","193","Alor Selatan","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_194","194","Alor Tengah Utara","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_195","195","Alor Timur","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_196","196","Alor Timur Laut","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_197","197","Kabola","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_198","198","Lembur","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_199","199","Mataru","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_200","200","Pantar","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_201","201","Pantar Barat","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_202","202","Pantar Barat Laut","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_203","203","Pantar Tengah","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_204","204","Pantar Timur","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_205","205","Pulau Pura","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_206","206","Pureman","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_207","207","Teluk Mutiara","base.state_id_nt","634","rv_location_custom.city_id_256","770"
"rv_location_custom.kecamatan_id_208","208","Aek Kuasan","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_209","209","Aek Ledong","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_210","210","Aek Songsongan","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_211","211","Air Batu","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_212","212","Air Joman","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_213","213","Bandar Pasir Mandoge","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_214","214","Bandar Pulau","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_215","215","Buntu Pane","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_216","216","Kota Kisaran Barat","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_217","217","Kota Kisaran Timur","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_218","218","Meranti","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_219","219","Pulau Rakyat","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_220","220","Pulo Bandring","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_221","221","Rahuning","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_222","222","Rawang Panca Arga","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_223","223","Sei Dadap","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_224","224","Sei Kepayang","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_225","225","Sei Kepayang Barat","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_226","226","Sei Kepayang Timur","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_227","227","Setia Janji","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_228","228","Silau Laut","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_229","229","Simpang Empat","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_230","230","Tanjung Balai","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_231","231","Teluk Dalam","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_232","232","Tinggi Raja","base.state_id_su","648","rv_location_custom.city_id_482","996"
"rv_location_custom.kecamatan_id_233","233","Agats","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_234","234","Akat","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_235","235","Atsy / Atsj","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_236","236","Ayip","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_237","237","Betcbamu","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_238","238","Der Koumur","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_239","239","Fayit","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_240","240","Jetsy","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_241","241","Joerat","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_242","242","Kolf Braza","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_243","243","Kopay","base.state_id_pa","635","rv_location_custom.city_id_278","792"
"rv_location_custom.kecamatan_id_244","244","Pantai Kasuari","base.state_id_pa","635","rv_location_custom.city_id_278","792"
